order_id,order_date,product_id,product_name,category,region,customer_segment,list_price,selling_price,discount_percent,unit_cost,quantity_sold,revenue,gross_profit,gross_margin_percent
2782,2024-01-11,P005,Office Chair,Furniture,West,Consumer,250,225.0,10,140,11,2475.0,935.0,37.78
2783,2024-09-01,P010,Webcam,Accessories,South,Consumer,120,102.0,15,70,5,510.0,160.0,31.37
2784,2024-02-09,P005,Office Chair,Furniture,East,Consumer,250,187.5,25,140,5,937.5,237.5,25.33
2785,2024-08-30,P003,Wireless Mouse,Accessories,East,Small Business,40,34.0,15,18,13,442.0,208.0,47.06
2786,2024-06-28,P001,Laptop Basic,Electronics,North,Small Business,700,700.0,0,480,10,7000.0,2200.0,31.43
2787,2024-11-06,P004,Keyboard,Accessories,South,Consumer,65,55.25,15,30,17,939.25,429.25,45.7
2788,2024-12-16,P001,Laptop Basic,Electronics,East,Consumer,700,630.0,10,480,9,5670.0,1350.0,23.81
2789,2024-10-11,P005,Office Chair,Furniture,West,Small Business,250,250.0,0,140,5,1250.0,550.0,44.0
2790,2024-02-01,P002,Laptop Pro,Electronics,East,Small Business,1200,1200.0,0,850,1,1200.0,350.0,29.17
2791,2024-11-16,P002,Laptop Pro,Electronics,East,Enterprise,1200,1200.0,0,850,8,9600.0,2800.0,29.17
2792,2024-02-16,P005,Office Chair,Furniture,South,Small Business,250,225.0,10,140,13,2925.0,1105.0,37.78
2793,2024-10-14,P004,Keyboard,Accessories,West,Consumer,65,61.75,5,30,5,308.75,158.75,51.42
2794,2024-07-16,P001,Laptop Basic,Electronics,South,Enterprise,700,665.0,5,480,9,5985.0,1665.0,27.82
2795,2024-09-10,P007,Monitor 24 inch,Electronics,North,Consumer,180,162.0,10,110,5,810.0,260.0,32.1
2796,2024-07-19,P010,Webcam,Accessories,East,Enterprise,120,102.0,15,70,5,510.0,160.0,31.37
2797,2024-04-29,P009,Headset,Accessories,South,Enterprise,90,76.5,15,45,7,535.5,220.5,41.18
2798,2024-04-26,P009,Headset,Accessories,North,Small Business,90,90.0,0,45,11,990.0,495.0,50.0
2799,2024-02-10,P010,Webcam,Accessories,West,Consumer,120,114.0,5,70,8,912.0,352.0,38.6
2800,2024-08-25,P004,Keyboard,Accessories,West,Enterprise,65,55.25,15,30,8,442.0,202.0,45.7
2801,2024-07-15,P008,Monitor 32 inch,Electronics,North,Small Business,350,350.0,0,230,6,2100.0,720.0,34.29
2802,2024-03-08,P007,Monitor 24 inch,Electronics,North,Small Business,180,162.0,10,110,8,1296.0,416.0,32.1
2803,2024-11-02,P006,Standing Desk,Furniture,South,Consumer,600,450.0,25,390,8,3600.0,480.0,13.33
2804,2024-03-02,P010,Webcam,Accessories,East,Enterprise,120,108.0,10,70,9,972.0,342.0,35.19
2805,2024-06-22,P007,Monitor 24 inch,Electronics,East,Consumer,180,135.0,25,110,6,810.0,150.0,18.52
2806,2024-10-26,P002,Laptop Pro,Electronics,North,Consumer,1200,1080.0,10,850,8,8640.0,1840.0,21.3
2807,2024-09-30,P001,Laptop Basic,Electronics,West,Small Business,700,665.0,5,480,1,665.0,185.0,27.82
2808,2024-02-19,P002,Laptop Pro,Electronics,West,Enterprise,1200,1080.0,10,850,2,2160.0,460.0,21.3
2809,2024-09-09,P009,Headset,Accessories,West,Small Business,90,81.0,10,45,8,648.0,288.0,44.44
2810,2024-04-24,P010,Webcam,Accessories,East,Enterprise,120,96.0,20,70,4,384.0,104.0,27.08
2811,2024-12-06,P008,Monitor 32 inch,Electronics,South,Consumer,350,297.5,15,230,9,2677.5,607.5,22.69
2812,2024-09-24,P006,Standing Desk,Furniture,North,Enterprise,600,450.0,25,390,7,3150.0,420.0,13.33
2813,2024-01-30,P006,Standing Desk,Furniture,South,Enterprise,600,570.0,5,390,8,4560.0,1440.0,31.58
2814,2024-11-16,P002,Laptop Pro,Electronics,East,Enterprise,1200,1080.0,10,850,10,10800.0,2300.0,21.3
2815,2024-03-27,P008,Monitor 32 inch,Electronics,East,Small Business,350,350.0,0,230,7,2450.0,840.0,34.29
2816,2024-11-13,P001,Laptop Basic,Electronics,South,Small Business,700,595.0,15,480,3,1785.0,345.0,19.33
2817,2024-10-21,P009,Headset,Accessories,East,Enterprise,90,81.0,10,45,5,405.0,180.0,44.44
2818,2024-10-22,P004,Keyboard,Accessories,East,Enterprise,65,58.5,10,30,10,585.0,285.0,48.72
2819,2024-06-15,P010,Webcam,Accessories,South,Enterprise,120,120.0,0,70,12,1440.0,600.0,41.67
2820,2024-02-13,P009,Headset,Accessories,East,Consumer,90,76.5,15,45,6,459.0,189.0,41.18
2821,2024-01-30,P007,Monitor 24 inch,Electronics,East,Enterprise,180,126.0,30,110,7,882.0,112.0,12.7
2822,2024-01-29,P004,Keyboard,Accessories,East,Consumer,65,61.75,5,30,2,123.5,63.5,51.42
2823,2024-07-12,P005,Office Chair,Furniture,East,Consumer,250,225.0,10,140,9,2025.0,765.0,37.78
2824,2024-01-05,P008,Monitor 32 inch,Electronics,South,Consumer,350,262.5,25,230,10,2625.0,325.0,12.38
2825,2024-05-05,P006,Standing Desk,Furniture,South,Small Business,600,570.0,5,390,7,3990.0,1260.0,31.58
2826,2024-04-17,P004,Keyboard,Accessories,South,Consumer,65,61.75,5,30,10,617.5,317.5,51.42
2827,2024-12-21,P010,Webcam,Accessories,East,Enterprise,120,108.0,10,70,10,1080.0,380.0,35.19
2828,2024-11-09,P008,Monitor 32 inch,Electronics,West,Consumer,350,315.0,10,230,6,1890.0,510.0,26.98
2829,2024-07-17,P001,Laptop Basic,Electronics,East,Consumer,700,665.0,5,480,2,1330.0,370.0,27.82
2830,2024-09-12,P009,Headset,Accessories,East,Enterprise,90,67.5,25,45,4,270.0,90.0,33.33
2831,2024-03-11,P006,Standing Desk,Furniture,South,Enterprise,600,480.0,20,390,8,3840.0,720.0,18.75
2832,2024-12-01,P001,Laptop Basic,Electronics,West,Small Business,700,630.0,10,480,8,5040.0,1200.0,23.81
2833,2024-06-07,P009,Headset,Accessories,East,Enterprise,90,90.0,0,45,6,540.0,270.0,50.0
2834,2024-11-05,P001,Laptop Basic,Electronics,North,Enterprise,700,665.0,5,480,3,1995.0,555.0,27.82
2835,2024-02-17,P003,Wireless Mouse,Accessories,South,Consumer,40,30.0,25,18,5,150.0,60.0,40.0
2836,2024-08-15,P008,Monitor 32 inch,Electronics,East,Small Business,350,315.0,10,230,10,3150.0,850.0,26.98
2837,2024-11-14,P010,Webcam,Accessories,North,Consumer,120,102.0,15,70,12,1224.0,384.0,31.37
2838,2024-02-19,P003,Wireless Mouse,Accessories,West,Enterprise,40,36.0,10,18,8,288.0,144.0,50.0
2839,2024-11-10,P007,Monitor 24 inch,Electronics,South,Consumer,180,162.0,10,110,2,324.0,104.0,32.1
2840,2024-10-27,P009,Headset,Accessories,North,Small Business,90,90.0,0,45,8,720.0,360.0,50.0
2841,2024-04-26,P010,Webcam,Accessories,North,Enterprise,120,102.0,15,70,8,816.0,256.0,31.37
2842,2024-11-18,P007,Monitor 24 inch,Electronics,South,Consumer,180,162.0,10,110,6,972.0,312.0,32.1
2843,2024-10-30,P003,Wireless Mouse,Accessories,South,Enterprise,40,28.0,30,18,5,140.0,50.0,35.71
2844,2024-10-29,P001,Laptop Basic,Electronics,North,Enterprise,700,630.0,10,480,7,4410.0,1050.0,23.81
2845,2024-06-03,P009,Headset,Accessories,West,Consumer,90,72.0,20,45,9,648.0,243.0,37.5
2846,2024-01-25,P001,Laptop Basic,Electronics,East,Consumer,700,665.0,5,480,7,4655.0,1295.0,27.82
2847,2024-04-19,P007,Monitor 24 inch,Electronics,North,Consumer,180,153.0,15,110,6,918.0,258.0,28.1
2848,2024-04-03,P006,Standing Desk,Furniture,West,Consumer,600,570.0,5,390,7,3990.0,1260.0,31.58
2849,2024-07-30,P004,Keyboard,Accessories,South,Small Business,65,61.75,5,30,8,494.0,254.0,51.42
2850,2024-01-08,P005,Office Chair,Furniture,South,Consumer,250,237.5,5,140,8,1900.0,780.0,41.05
2851,2024-12-06,P009,Headset,Accessories,North,Enterprise,90,72.0,20,45,8,576.0,216.0,37.5
2852,2024-04-03,P007,Monitor 24 inch,Electronics,West,Enterprise,180,180.0,0,110,5,900.0,350.0,38.89
2853,2024-10-28,P003,Wireless Mouse,Accessories,West,Small Business,40,30.0,25,18,10,300.0,120.0,40.0
2854,2024-08-30,P003,Wireless Mouse,Accessories,North,Consumer,40,32.0,20,18,11,352.0,154.0,43.75
2855,2024-02-22,P003,Wireless Mouse,Accessories,South,Consumer,40,34.0,15,18,8,272.0,128.0,47.06
2856,2024-12-30,P010,Webcam,Accessories,West,Consumer,120,120.0,0,70,10,1200.0,500.0,41.67
2857,2024-05-15,P010,Webcam,Accessories,East,Small Business,120,108.0,10,70,8,864.0,304.0,35.19
2858,2024-11-30,P010,Webcam,Accessories,West,Consumer,120,108.0,10,70,5,540.0,190.0,35.19
2859,2024-01-14,P004,Keyboard,Accessories,West,Consumer,65,55.25,15,30,9,497.25,227.25,45.7
2860,2024-10-14,P002,Laptop Pro,Electronics,South,Consumer,1200,1080.0,10,850,7,7560.0,1610.0,21.3
2861,2024-11-03,P010,Webcam,Accessories,North,Consumer,120,108.0,10,70,10,1080.0,380.0,35.19
2862,2024-04-28,P009,Headset,Accessories,East,Consumer,90,85.5,5,45,12,1026.0,486.0,47.37
2863,2024-04-27,P004,Keyboard,Accessories,South,Small Business,65,58.5,10,30,7,409.5,199.5,48.72
2864,2024-08-28,P005,Office Chair,Furniture,East,Small Business,250,250.0,0,140,5,1250.0,550.0,44.0
2865,2024-06-08,P008,Monitor 32 inch,Electronics,East,Enterprise,350,332.5,5,230,6,1995.0,615.0,30.83
2866,2024-05-31,P008,Monitor 32 inch,Electronics,North,Enterprise,350,350.0,0,230,9,3150.0,1080.0,34.29
2867,2024-12-04,P002,Laptop Pro,Electronics,West,Enterprise,1200,1080.0,10,850,9,9720.0,2070.0,21.3
2868,2024-02-23,P008,Monitor 32 inch,Electronics,South,Consumer,350,262.5,25,230,10,2625.0,325.0,12.38
2869,2024-10-04,P006,Standing Desk,Furniture,East,Enterprise,600,480.0,20,390,6,2880.0,540.0,18.75
2870,2024-06-29,P008,Monitor 32 inch,Electronics,South,Small Business,350,280.0,20,230,8,2240.0,400.0,17.86
2871,2024-04-04,P008,Monitor 32 inch,Electronics,East,Small Business,350,280.0,20,230,8,2240.0,400.0,17.86
2872,2024-04-20,P008,Monitor 32 inch,Electronics,West,Enterprise,350,332.5,5,230,12,3990.0,1230.0,30.83
2873,2024-10-30,P005,Office Chair,Furniture,North,Small Business,250,200.0,20,140,6,1200.0,360.0,30.0
2874,2024-02-06,P006,Standing Desk,Furniture,South,Small Business,600,570.0,5,390,6,3420.0,1080.0,31.58
2875,2024-07-13,P004,Keyboard,Accessories,East,Enterprise,65,52.0,20,30,6,312.0,132.0,42.31
2876,2024-04-28,P009,Headset,Accessories,North,Small Business,90,72.0,20,45,11,792.0,297.0,37.5
2877,2024-07-17,P005,Office Chair,Furniture,East,Small Business,250,225.0,10,140,10,2250.0,850.0,37.78
2878,2024-08-07,P009,Headset,Accessories,South,Enterprise,90,67.5,25,45,4,270.0,90.0,33.33
2879,2024-04-24,P008,Monitor 32 inch,Electronics,South,Enterprise,350,315.0,10,230,4,1260.0,340.0,26.98
2880,2024-07-04,P005,Office Chair,Furniture,South,Consumer,250,200.0,20,140,9,1800.0,540.0,30.0
2881,2024-03-13,P005,Office Chair,Furniture,South,Enterprise,250,175.0,30,140,7,1225.0,245.0,20.0
2882,2024-12-25,P004,Keyboard,Accessories,South,Small Business,65,65.0,0,30,2,130.0,70.0,53.85
2883,2024-12-15,P008,Monitor 32 inch,Electronics,West,Small Business,350,315.0,10,230,4,1260.0,340.0,26.98
2884,2024-09-04,P007,Monitor 24 inch,Electronics,West,Consumer,180,162.0,10,110,8,1296.0,416.0,32.1
2885,2024-09-17,P007,Monitor 24 inch,Electronics,East,Small Business,180,171.0,5,110,15,2565.0,915.0,35.67
2886,2024-06-22,P009,Headset,Accessories,East,Consumer,90,90.0,0,45,9,810.0,405.0,50.0
2887,2024-03-09,P008,Monitor 32 inch,Electronics,South,Small Business,350,280.0,20,230,5,1400.0,250.0,17.86
2888,2024-04-23,P006,Standing Desk,Furniture,South,Consumer,600,600.0,0,390,12,7200.0,2520.0,35.0
2889,2024-05-14,P001,Laptop Basic,Electronics,North,Consumer,700,560.0,20,480,5,2800.0,400.0,14.29
2890,2024-02-23,P008,Monitor 32 inch,Electronics,West,Small Business,350,315.0,10,230,6,1890.0,510.0,26.98
2891,2024-10-30,P008,Monitor 32 inch,Electronics,West,Small Business,350,332.5,5,230,12,3990.0,1230.0,30.83
2892,2024-05-23,P002,Laptop Pro,Electronics,South,Consumer,1200,1080.0,10,850,5,5400.0,1150.0,21.3
2893,2024-05-27,P005,Office Chair,Furniture,South,Enterprise,250,225.0,10,140,12,2700.0,1020.0,37.78
2894,2024-07-24,P001,Laptop Basic,Electronics,West,Consumer,700,700.0,0,480,2,1400.0,440.0,31.43
2895,2024-08-19,P005,Office Chair,Furniture,West,Small Business,250,250.0,0,140,9,2250.0,990.0,44.0
2896,2024-07-08,P005,Office Chair,Furniture,East,Enterprise,250,237.5,5,140,8,1900.0,780.0,41.05
2897,2024-03-16,P009,Headset,Accessories,West,Consumer,90,81.0,10,45,10,810.0,360.0,44.44
2898,2024-07-06,P002,Laptop Pro,Electronics,East,Consumer,1200,900.0,25,850,8,7200.0,400.0,5.56
2899,2024-03-05,P006,Standing Desk,Furniture,North,Enterprise,600,510.0,15,390,8,4080.0,960.0,23.53
2900,2024-12-27,P005,Office Chair,Furniture,South,Enterprise,250,225.0,10,140,6,1350.0,510.0,37.78
2901,2024-09-12,P003,Wireless Mouse,Accessories,East,Consumer,40,36.0,10,18,7,252.0,126.0,50.0
2902,2024-02-03,P009,Headset,Accessories,North,Consumer,90,85.5,5,45,12,1026.0,486.0,47.37
2903,2024-02-15,P007,Monitor 24 inch,Electronics,East,Small Business,180,162.0,10,110,9,1458.0,468.0,32.1
2904,2024-04-23,P003,Wireless Mouse,Accessories,East,Small Business,40,38.0,5,18,9,342.0,180.0,52.63
2905,2024-01-01,P001,Laptop Basic,Electronics,East,Consumer,700,700.0,0,480,8,5600.0,1760.0,31.43
2906,2024-12-16,P007,Monitor 24 inch,Electronics,South,Consumer,180,162.0,10,110,7,1134.0,364.0,32.1
2907,2024-02-06,P005,Office Chair,Furniture,South,Small Business,250,225.0,10,140,2,450.0,170.0,37.78
2908,2024-06-10,P006,Standing Desk,Furniture,North,Consumer,600,480.0,20,390,11,5280.0,990.0,18.75
2909,2024-10-26,P004,Keyboard,Accessories,South,Consumer,65,58.5,10,30,10,585.0,285.0,48.72
2910,2024-03-20,P009,Headset,Accessories,South,Consumer,90,85.5,5,45,8,684.0,324.0,47.37
2911,2024-08-15,P009,Headset,Accessories,North,Small Business,90,72.0,20,45,5,360.0,135.0,37.5
2912,2024-02-11,P001,Laptop Basic,Electronics,East,Enterprise,700,700.0,0,480,10,7000.0,2200.0,31.43
2913,2024-01-29,P008,Monitor 32 inch,Electronics,North,Enterprise,350,350.0,0,230,5,1750.0,600.0,34.29
2914,2024-05-28,P007,Monitor 24 inch,Electronics,West,Small Business,180,162.0,10,110,9,1458.0,468.0,32.1
2915,2024-09-27,P007,Monitor 24 inch,Electronics,South,Small Business,180,162.0,10,110,6,972.0,312.0,32.1
2916,2024-06-29,P006,Standing Desk,Furniture,East,Small Business,600,540.0,10,390,9,4860.0,1350.0,27.78
2917,2024-01-27,P001,Laptop Basic,Electronics,East,Small Business,700,630.0,10,480,11,6930.0,1650.0,23.81
2918,2024-10-17,P004,Keyboard,Accessories,South,Consumer,65,61.75,5,30,8,494.0,254.0,51.42
2919,2024-04-07,P010,Webcam,Accessories,East,Consumer,120,96.0,20,70,9,864.0,234.0,27.08
2920,2024-03-17,P008,Monitor 32 inch,Electronics,North,Enterprise,350,297.5,15,230,13,3867.5,877.5,22.69
2921,2024-12-09,P002,Laptop Pro,Electronics,North,Enterprise,1200,1080.0,10,850,9,9720.0,2070.0,21.3
2922,2024-05-13,P001,Laptop Basic,Electronics,North,Enterprise,700,630.0,10,480,5,3150.0,750.0,23.81
2923,2024-12-16,P006,Standing Desk,Furniture,South,Small Business,600,510.0,15,390,10,5100.0,1200.0,23.53
2924,2024-01-25,P006,Standing Desk,Furniture,West,Enterprise,600,540.0,10,390,7,3780.0,1050.0,27.78
2925,2024-01-24,P003,Wireless Mouse,Accessories,East,Enterprise,40,40.0,0,18,12,480.0,264.0,55.0
2926,2024-11-04,P008,Monitor 32 inch,Electronics,South,Small Business,350,280.0,20,230,7,1960.0,350.0,17.86
2927,2024-04-18,P002,Laptop Pro,Electronics,North,Small Business,1200,1080.0,10,850,7,7560.0,1610.0,21.3
2928,2024-03-18,P007,Monitor 24 inch,Electronics,North,Enterprise,180,162.0,10,110,9,1458.0,468.0,32.1
2929,2024-10-12,P007,Monitor 24 inch,Electronics,North,Consumer,180,135.0,25,110,8,1080.0,200.0,18.52
2930,2024-11-18,P003,Wireless Mouse,Accessories,West,Enterprise,40,32.0,20,18,9,288.0,126.0,43.75
2931,2024-02-21,P003,Wireless Mouse,Accessories,North,Enterprise,40,40.0,0,18,6,240.0,132.0,55.0
2932,2024-01-21,P001,Laptop Basic,Electronics,East,Consumer,700,665.0,5,480,10,6650.0,1850.0,27.82
2933,2024-04-13,P001,Laptop Basic,Electronics,North,Small Business,700,665.0,5,480,3,1995.0,555.0,27.82
2934,2024-04-19,P009,Headset,Accessories,South,Small Business,90,85.5,5,45,6,513.0,243.0,47.37
2935,2024-08-01,P005,Office Chair,Furniture,West,Enterprise,250,250.0,0,140,9,2250.0,990.0,44.0
2936,2024-06-30,P008,Monitor 32 inch,Electronics,West,Consumer,350,315.0,10,230,2,630.0,170.0,26.98
2937,2024-01-04,P002,Laptop Pro,Electronics,West,Small Business,1200,1140.0,5,850,9,10260.0,2610.0,25.44
2938,2024-08-26,P002,Laptop Pro,Electronics,South,Small Business,1200,960.0,20,850,8,7680.0,880.0,11.46
2939,2024-09-03,P003,Wireless Mouse,Accessories,North,Enterprise,40,38.0,5,18,6,228.0,120.0,52.63
2940,2024-12-28,P003,Wireless Mouse,Accessories,West,Small Business,40,40.0,0,18,9,360.0,198.0,55.0
2941,2024-01-23,P004,Keyboard,Accessories,South,Consumer,65,61.75,5,30,6,370.5,190.5,51.42
2942,2024-04-18,P010,Webcam,Accessories,North,Enterprise,120,120.0,0,70,10,1200.0,500.0,41.67
2943,2024-07-11,P007,Monitor 24 inch,Electronics,South,Enterprise,180,180.0,0,110,9,1620.0,630.0,38.89
2944,2024-09-11,P009,Headset,Accessories,East,Small Business,90,85.5,5,45,10,855.0,405.0,47.37
2945,2024-01-01,P010,Webcam,Accessories,West,Enterprise,120,108.0,10,70,14,1512.0,532.0,35.19
2946,2024-02-04,P005,Office Chair,Furniture,East,Consumer,250,237.5,5,140,9,2137.5,877.5,41.05
2947,2024-07-03,P004,Keyboard,Accessories,East,Enterprise,65,52.0,20,30,11,572.0,242.0,42.31
2948,2024-01-14,P005,Office Chair,Furniture,South,Enterprise,250,250.0,0,140,4,1000.0,440.0,44.0
2949,2024-03-06,P002,Laptop Pro,Electronics,North,Enterprise,1200,1080.0,10,850,9,9720.0,2070.0,21.3
2950,2024-10-18,P008,Monitor 32 inch,Electronics,South,Consumer,350,350.0,0,230,1,350.0,120.0,34.29
2951,2024-07-18,P002,Laptop Pro,Electronics,West,Small Business,1200,960.0,20,850,10,9600.0,1100.0,11.46
2952,2024-05-27,P008,Monitor 32 inch,Electronics,North,Small Business,350,280.0,20,230,4,1120.0,200.0,17.86
2953,2024-04-25,P010,Webcam,Accessories,East,Enterprise,120,108.0,10,70,10,1080.0,380.0,35.19
2954,2024-03-22,P003,Wireless Mouse,Accessories,West,Consumer,40,36.0,10,18,11,396.0,198.0,50.0
2955,2024-01-28,P006,Standing Desk,Furniture,North,Enterprise,600,480.0,20,390,9,4320.0,810.0,18.75
2956,2024-08-05,P002,Laptop Pro,Electronics,West,Small Business,1200,1020.0,15,850,2,2040.0,340.0,16.67
2957,2024-05-07,P002,Laptop Pro,Electronics,West,Small Business,1200,1080.0,10,850,6,6480.0,1380.0,21.3
2958,2024-06-05,P009,Headset,Accessories,South,Consumer,90,72.0,20,45,2,144.0,54.0,37.5
2959,2024-01-12,P006,Standing Desk,Furniture,South,Small Business,600,450.0,25,390,14,6300.0,840.0,13.33
2960,2024-07-02,P008,Monitor 32 inch,Electronics,East,Consumer,350,262.5,25,230,9,2362.5,292.5,12.38
2961,2024-12-28,P005,Office Chair,Furniture,South,Enterprise,250,250.0,0,140,10,2500.0,1100.0,44.0
2962,2024-08-18,P001,Laptop Basic,Electronics,North,Consumer,700,560.0,20,480,5,2800.0,400.0,14.29
2963,2024-04-08,P006,Standing Desk,Furniture,South,Enterprise,600,480.0,20,390,5,2400.0,450.0,18.75
2964,2024-11-03,P003,Wireless Mouse,Accessories,West,Enterprise,40,36.0,10,18,7,252.0,126.0,50.0
2965,2024-02-18,P010,Webcam,Accessories,South,Consumer,120,114.0,5,70,10,1140.0,440.0,38.6
2966,2024-10-14,P004,Keyboard,Accessories,South,Small Business,65,65.0,0,30,5,325.0,175.0,53.85
2967,2024-12-03,P009,Headset,Accessories,South,Small Business,90,72.0,20,45,13,936.0,351.0,37.5
2968,2024-01-26,P006,Standing Desk,Furniture,North,Enterprise,600,600.0,0,390,3,1800.0,630.0,35.0
2969,2024-08-17,P008,Monitor 32 inch,Electronics,West,Consumer,350,332.5,5,230,7,2327.5,717.5,30.83
2970,2024-06-30,P006,Standing Desk,Furniture,West,Small Business,600,570.0,5,390,12,6840.0,2160.0,31.58
2971,2024-10-03,P010,Webcam,Accessories,South,Consumer,120,90.0,25,70,5,450.0,100.0,22.22
2972,2024-01-18,P004,Keyboard,Accessories,East,Enterprise,65,58.5,10,30,6,351.0,171.0,48.72
2973,2024-05-20,P009,Headset,Accessories,North,Consumer,90,67.5,25,45,8,540.0,180.0,33.33
2974,2024-02-17,P002,Laptop Pro,Electronics,South,Consumer,1200,960.0,20,850,5,4800.0,550.0,11.46
2975,2024-01-04,P005,Office Chair,Furniture,North,Small Business,250,225.0,10,140,3,675.0,255.0,37.78
2976,2024-06-15,P005,Office Chair,Furniture,West,Small Business,250,225.0,10,140,5,1125.0,425.0,37.78
2977,2024-12-17,P008,Monitor 32 inch,Electronics,North,Enterprise,350,332.5,5,230,11,3657.5,1127.5,30.83
2978,2024-04-19,P009,Headset,Accessories,North,Enterprise,90,81.0,10,45,7,567.0,252.0,44.44
2979,2024-06-04,P008,Monitor 32 inch,Electronics,South,Small Business,350,245.0,30,230,4,980.0,60.0,6.12
2980,2024-09-25,P008,Monitor 32 inch,Electronics,West,Small Business,350,332.5,5,230,5,1662.5,512.5,30.83
2981,2024-01-01,P003,Wireless Mouse,Accessories,South,Small Business,40,38.0,5,18,10,380.0,200.0,52.63
2982,2024-09-27,P009,Headset,Accessories,South,Consumer,90,67.5,25,45,5,337.5,112.5,33.33
2983,2024-04-16,P005,Office Chair,Furniture,South,Enterprise,250,175.0,30,140,9,1575.0,315.0,20.0
2984,2024-11-25,P009,Headset,Accessories,North,Consumer,90,85.5,5,45,7,598.5,283.5,47.37
2985,2024-08-24,P008,Monitor 32 inch,Electronics,West,Consumer,350,350.0,0,230,9,3150.0,1080.0,34.29
2986,2024-08-31,P008,Monitor 32 inch,Electronics,North,Enterprise,350,332.5,5,230,10,3325.0,1025.0,30.83
2987,2024-06-07,P010,Webcam,Accessories,South,Small Business,120,108.0,10,70,10,1080.0,380.0,35.19
2988,2024-05-07,P008,Monitor 32 inch,Electronics,North,Small Business,350,315.0,10,230,5,1575.0,425.0,26.98
2989,2024-09-01,P002,Laptop Pro,Electronics,East,Small Business,1200,840.0,30,850,7,5880.0,-70.0,-1.19
2990,2024-02-03,P008,Monitor 32 inch,Electronics,North,Consumer,350,315.0,10,230,6,1890.0,510.0,26.98
2991,2024-12-11,P004,Keyboard,Accessories,East,Small Business,65,58.5,10,30,11,643.5,313.5,48.72
2992,2024-06-02,P007,Monitor 24 inch,Electronics,South,Small Business,180,135.0,25,110,5,675.0,125.0,18.52
2993,2024-02-11,P004,Keyboard,Accessories,East,Enterprise,65,48.75,25,30,9,438.75,168.75,38.46
2994,2024-06-27,P005,Office Chair,Furniture,South,Consumer,250,225.0,10,140,9,2025.0,765.0,37.78
2995,2024-04-16,P004,Keyboard,Accessories,North,Enterprise,65,52.0,20,30,5,260.0,110.0,42.31
2996,2024-04-19,P003,Wireless Mouse,Accessories,South,Small Business,40,38.0,5,18,3,114.0,60.0,52.63
2997,2024-06-09,P005,Office Chair,Furniture,North,Small Business,250,225.0,10,140,6,1350.0,510.0,37.78
2998,2024-11-15,P008,Monitor 32 inch,Electronics,East,Small Business,350,315.0,10,230,7,2205.0,595.0,26.98
